MSA ID,MSA,CountyID,County
24860,"Greenville-Anderson-Mauldin, SC ",45045,"Greenville, SC"
24860,"Greenville-Anderson-Mauldin, SC ",45059,"Laurens, SC"
24860,"Greenville-Anderson-Mauldin, SC ",45077,"Pickens, SC"
25060,"Gulfport-Biloxi-Pascagoula, MS ",28045,"Hancock, MS"
25060,"Gulfport-Biloxi-Pascagoula, MS ",28047,"Harrison, MS"
25060,"Gulfport-Biloxi-Pascagoula, MS ",28059,"Jackson, MS"
25180,"Hagerstown-Martinsburg, MD-WV ",24043,"Washington, MD"
25180,"Hagerstown-Martinsburg, MD-WV ",54003,"Berkeley, WV"
25220,"Hammond, LA ",22105,"Tangipahoa, LA"
25260,"Hanford-Corcoran, CA ",6031,"Kings, CA"
25420,"Harrisburg-Carlisle, PA ",42041,"Cumberland, PA"
25420,"Harrisburg-Carlisle, PA ",42043,"Dauphin, PA"
25420,"Harrisburg-Carlisle, PA ",42099,"Perry, PA"
25500,"Harrisonburg, VA ",51947,"Rockingham + Harrisonburg, VA"
25540,"Hartford-West Hartford-East Hartford, CT ",9003,"Hartford, CT"
25540,"Hartford-West Hartford-East Hartford, CT ",9007,"Middlesex, CT"
25540,"Hartford-West Hartford-East Hartford, CT ",9013,"Tolland, CT"
25620,"Hattiesburg, MS ",28035,"Forrest, MS"
25620,"Hattiesburg, MS ",28073,"Lamar, MS"
25620,"Hattiesburg, MS ",28111,"Perry, MS"
25860,"Hickory-Lenoir-Morganton, NC ",37003,"Alexander, NC"
25860,"Hickory-Lenoir-Morganton, NC ",37023,"Burke, NC"
25860,"Hickory-Lenoir-Morganton, NC ",37027,"Caldwell, NC"
25860,"Hickory-Lenoir-Morganton, NC ",37035,"Catawba, NC"
25940,"Hilton Head Island-Bluffton-Beaufort, SC ",45013,"Beaufort, SC"
25940,"Hilton Head Island-Bluffton-Beaufort, SC ",45053,"Jasper, SC"
25980,"Hinesville, GA ",13179,"Liberty, GA"
25980,"Hinesville, GA ",13183,"Long, GA"
26140,"Homosassa Springs, FL ",12017,"Citrus, FL"
26300,"Hot Springs, AR ",5051,"Garland, AR"
26380,"Houma-Thibodaux, LA ",22057,"Lafourche, LA"
26380,"Houma-Thibodaux, LA ",22109,"Terrebonne, LA"
26420,"Houston-The Woodlands-Sugar Land, TX ",48015,"Austin, TX"
26420,"Houston-The Woodlands-Sugar Land, TX ",48039,"Brazoria, TX"
26420,"Houston-The Woodlands-Sugar Land, TX ",48071,"Chambers, TX"
26420,"Houston-The Woodlands-Sugar Land, TX ",48157,"Fort Bend, TX"
26420,"Houston-The Woodlands-Sugar Land, TX ",48167,"Galveston, TX"
26420,"Houston-The Woodlands-Sugar Land, TX ",48201,"Harris, TX"
26420,"Houston-The Woodlands-Sugar Land, TX ",48291,"Liberty, TX"
26420,"Houston-The Woodlands-Sugar Land, TX ",48339,"Montgomery, TX"
26420,"Houston-The Woodlands-Sugar Land, TX ",48473,"Waller, TX"
26580,"Huntington-Ashland, WV-KY-OH ",21019,"Boyd, KY"
26580,"Huntington-Ashland, WV-KY-OH ",21089,"Greenup, KY"
26580,"Huntington-Ashland, WV-KY-OH ",39087,"Lawrence, OH"
26580,"Huntington-Ashland, WV-KY-OH ",54011,"Cabell, WV"
26580,"Huntington-Ashland, WV-KY-OH ",54043,"Lincoln, WV"
26580,"Huntington-Ashland, WV-KY-OH ",54079,"Putnam, WV"
26580,"Huntington-Ashland, WV-KY-OH ",54099,"Wayne, WV"
26620,"Huntsville, AL ",1083,"Limestone, AL"
26620,"Huntsville, AL ",1089,"Madison, AL"
26820,"Idaho Falls, ID ",16019,"Bonneville, ID"
26820,"Idaho Falls, ID ",16023,"Butte, ID"
26820,"Idaho Falls, ID ",16051,"Jefferson, ID"
26900,"Indianapolis-Carmel-Anderson, IN ",18011,"Boone, IN"
26900,"Indianapolis-Carmel-Anderson, IN ",18013,"Brown, IN"
26900,"Indianapolis-Carmel-Anderson, IN ",18057,"Hamilton, IN"
26900,"Indianapolis-Carmel-Anderson, IN ",18059,"Hancock, IN"
26900,"Indianapolis-Carmel-Anderson, IN ",18063,"Hendricks, IN"
26900,"Indianapolis-Carmel-Anderson, IN ",18081,"Johnson, IN"
26900,"Indianapolis-Carmel-Anderson, IN ",18095,"Madison, IN"
26900,"Indianapolis-Carmel-Anderson, IN ",18097,"Marion, IN"
26900,"Indianapolis-Carmel-Anderson, IN ",18109,"Morgan, IN"
26900,"Indianapolis-Carmel-Anderson, IN ",18133,"Putnam, IN"
26900,"Indianapolis-Carmel-Anderson, IN ",18145,"Shelby, IN"
26980,"Iowa City, IA ",19103,"Johnson, IA"
26980,"Iowa City, IA ",19183,"Washington, IA"
27060,"Ithaca, NY ",36109,"Tompkins, NY"
27100,"Jackson, MI ",26075,"Jackson, MI"
27140,"Jackson, MS ",28029,"Copiah, MS"
27140,"Jackson, MS ",28049,"Hinds, MS"
27140,"Jackson, MS ",28089,"Madison, MS"
27140,"Jackson, MS ",28121,"Rankin, MS"
27140,"Jackson, MS ",28127,"Simpson, MS"
27140,"Jackson, MS ",28163,"Yazoo, MS"
27180,"Jackson, TN ",47023,"Chester, TN"
27180,"Jackson, TN ",47033,"Crockett, TN"
27180,"Jackson, TN ",47113,"Madison, TN"
27260,"Jacksonville, FL ",12003,"Baker, FL"
27260,"Jacksonville, FL ",12019,"Clay, FL"
27260,"Jacksonville, FL ",12031,"Duval, FL"
27260,"Jacksonville, FL ",12089,"Nassau, FL"
27260,"Jacksonville, FL ",12109,"St. Johns, FL"
27340,"Jacksonville, NC ",37133,"Onslow, NC"
27500,"Janesville-Beloit, WI ",55105,"Rock, WI"
27620,"Jefferson City, MO ",29027,"Callaway, MO"
27620,"Jefferson City, MO ",29051,"Cole, MO"
27620,"Jefferson City, MO ",29135,"Moniteau, MO"
27620,"Jefferson City, MO ",29151,"Osage, MO"
27740,"Johnson City, TN ",47019,"Carter, TN"
27740,"Johnson City, TN ",47171,"Unicoi, TN"
27740,"Johnson City, TN ",47179,"Washington, TN"
27780,"Johnstown, PA ",42021,"Cambria, PA"
27860,"Jonesboro, AR ",5031,"Craighead, AR"
27860,"Jonesboro, AR ",5111,"Poinsett, AR"
27900,"Joplin, MO ",29097,"Jasper, MO"
27900,"Joplin, MO ",29145,"Newton, MO"
27980,"Kahului-Wailuku-Lahaina, HI ",15901,"Maui + Kalawao, HI"
28020,"Kalamazoo-Portage, MI ",26077,"Kalamazoo, MI"
28020,"Kalamazoo-Portage, MI ",26159,"Van Buren, MI"
28100,"Kankakee, IL ",17091,"Kankakee, IL"
28140,"Kansas City, MO-KS ",20091,"Johnson, KS"
28140,"Kansas City, MO-KS ",20103,"Leavenworth, KS"
28140,"Kansas City, MO-KS ",20107,"Linn, KS"
28140,"Kansas City, MO-KS ",20121,"Miami, KS"
28140,"Kansas City, MO-KS ",20209,"Wyandotte, KS"
28140,"Kansas City, MO-KS ",29013,"Bates, MO"
28140,"Kansas City, MO-KS ",29025,"Caldwell, MO"
28140,"Kansas City, MO-KS ",29037,"Cass, MO"
28140,"Kansas City, MO-KS ",29047,"Clay, MO"
28140,"Kansas City, MO-KS ",29049,"Clinton, MO"
28140,"Kansas City, MO-KS ",29095,"Jackson, MO"
28140,"Kansas City, MO-KS ",29107,"Lafayette, MO"
28140,"Kansas City, MO-KS ",29165,"Platte, MO"
28140,"Kansas City, MO-KS ",29177,"Ray, MO"
28420,"Kennewick-Richland, WA ",53005,"Benton, WA"
28420,"Kennewick-Richland, WA ",53021,"Franklin, WA"
28660,"Killeen-Temple, TX ",48027,"Bell, TX"
28660,"Killeen-Temple, TX ",48099,"Coryell, TX"
28660,"Killeen-Temple, TX ",48281,"Lampasas, TX"
28700,"Kingsport-Bristol-Bristol, TN-VA ",47073,"Hawkins, TN"
28700,"Kingsport-Bristol-Bristol, TN-VA ",47163,"Sullivan, TN"
28700,"Kingsport-Bristol-Bristol, TN-VA ",51169,"Scott, VA"
28700,"Kingsport-Bristol-Bristol, TN-VA ",51953,"Washington + Bristol, VA"
28740,"Kingston, NY ",36111,"Ulster, NY"
28940,"Knoxville, TN ",47001,"Anderson, TN"
28940,"Knoxville, TN ",47009,"Blount, TN"
28940,"Knoxville, TN ",47013,"Campbell, TN"
28940,"Knoxville, TN ",47057,"Grainger, TN"
28940,"Knoxville, TN ",47093,"Knox, TN"
28940,"Knoxville, TN ",47105,"Loudon, TN"
28940,"Knoxville, TN ",47129,"Morgan, TN"
28940,"Knoxville, TN ",47145,"Roane, TN"
28940,"Knoxville, TN ",47173,"Union, TN"
29020,"Kokomo, IN ",18067,"Howard, IN"
29100,"La Crosse-Onalaska, WI-MN ",27055,"Houston, MN"
29100,"La Crosse-Onalaska, WI-MN ",55063,"La Crosse, WI"
29180,"Lafayette, LA ",22001,"Acadia, LA"
29180,"Lafayette, LA ",22045,"Iberia, LA"
29180,"Lafayette, LA ",22055,"Lafayette, LA"
29180,"Lafayette, LA ",22099,"St. Martin, LA"
29180,"Lafayette, LA ",22113,"Vermilion, LA"
29200,"Lafayette-West Lafayette, IN ",18007,"Benton, IN"
29200,"Lafayette-West Lafayette, IN ",18015,"Carroll, IN"
29200,"Lafayette-West Lafayette, IN ",18157,"Tippecanoe, IN"
29340,"Lake Charles, LA ",22019,"Calcasieu, LA"
29340,"Lake Charles, LA ",22023,"Cameron, LA"
29420,"Lake Havasu City-Kingman, AZ ",4015,"Mohave, AZ"
29460,"Lakeland-Winter Haven, FL ",12105,"Polk, FL"
29540,"Lancaster, PA ",42071,"Lancaster, PA"
29620,"Lansing-East Lansing, MI ",26037,"Clinton, MI"
29620,"Lansing-East Lansing, MI ",26045,"Eaton, MI"
29620,"Lansing-East Lansing, MI ",26065,"Ingham, MI"
29700,"Laredo, TX ",48479,"Webb, TX"
29740,"Las Cruces, NM ",35013,"Do̱a Ana, NM"
29820,"Las Vegas-Henderson-Paradise, NV ",32003,"Clark, NV"
29940,"Lawrence, KS ",20045,"Douglas, KS"
30020,"Lawton, OK ",40031,"Comanche, OK"
30020,"Lawton, OK ",40033,"Cotton, OK"
30140,"Lebanon, PA ",42075,"Lebanon, PA"
30300,"Lewiston, ID-WA ",16069,"Nez Perce, ID"
30300,"Lewiston, ID-WA ",53003,"Asotin, WA"
30340,"Lewiston-Auburn, ME ",23001,"Androscoggin, ME"
30460,"Lexington-Fayette, KY ",21017,"Bourbon, KY"
30460,"Lexington-Fayette, KY ",21049,"Clark, KY"
30460,"Lexington-Fayette, KY ",21067,"Fayette, KY"
30460,"Lexington-Fayette, KY ",21113,"Jessamine, KY"
30460,"Lexington-Fayette, KY ",21209,"Scott, KY"
30460,"Lexington-Fayette, KY ",21239,"Woodford, KY"
30620,"Lima, OH ",39003,"Allen, OH"
30700,"Lincoln, NE ",31109,"Lancaster, NE"
30700,"Lincoln, NE ",31159,"Seward, NE"
30780,"Little Rock-North Little Rock-Conway, AR ",5045,"Faulkner, AR"
30780,"Little Rock-North Little Rock-Conway, AR ",5053,"Grant, AR"
30780,"Little Rock-North Little Rock-Conway, AR ",5085,"Lonoke, AR"
30780,"Little Rock-North Little Rock-Conway, AR ",5105,"Perry, AR"
30780,"Little Rock-North Little Rock-Conway, AR ",5119,"Pulaski, AR"
30780,"Little Rock-North Little Rock-Conway, AR ",5125,"Saline, AR"
30860,"Logan, UT-ID ",16041,"Franklin, ID"
30860,"Logan, UT-ID ",49005,"Cache, UT"
30980,"Longview, TX ",48183,"Gregg, TX"
30980,"Longview, TX ",48401,"Rusk, TX"
30980,"Longview, TX ",48459,"Upshur, TX"
31020,"Longview, WA ",53015,"Cowlitz, WA"
31080,"Los Angeles-Long Beach-Anaheim, CA ",6037,"Los Angeles, CA"
31080,"Los Angeles-Long Beach-Anaheim, CA ",6059,"Orange, CA"
31140,"Louisville/Jefferson County, KY-IN ",18019,"Clark, IN"
31140,"Louisville/Jefferson County, KY-IN ",18043,"Floyd, IN"
31140,"Louisville/Jefferson County, KY-IN ",18061,"Harrison, IN"
31140,"Louisville/Jefferson County, KY-IN ",18143,"Scott, IN"
31140,"Louisville/Jefferson County, KY-IN ",18175,"Washington, IN"
31140,"Louisville/Jefferson County, KY-IN ",21029,"Bullitt, KY"
31140,"Louisville/Jefferson County, KY-IN ",21103,"Henry, KY"
31140,"Louisville/Jefferson County, KY-IN ",21111,"Jefferson, KY"
31140,"Louisville/Jefferson County, KY-IN ",21185,"Oldham, KY"
31140,"Louisville/Jefferson County, KY-IN ",21211,"Shelby, KY"
31140,"Louisville/Jefferson County, KY-IN ",21215,"Spencer, KY"
31140,"Louisville/Jefferson County, KY-IN ",21223,"Trimble, KY"
31180,"Lubbock, TX ",48107,"Crosby, TX"
31180,"Lubbock, TX ",48303,"Lubbock, TX"
31180,"Lubbock, TX ",48305,"Lynn, TX"
31340,"Lynchburg, VA ",51009,"Amherst, VA"
31340,"Lynchburg, VA ",51011,"Appomattox, VA"
31340,"Lynchburg, VA ",51019,"Bedford, VA"
31340,"Lynchburg, VA ",51911,"Campbell + Lynchburg, VA"
31420,"Macon-Bibb County, GA ",13021,"Bibb, GA"
31420,"Macon-Bibb County, GA ",13079,"Crawford, GA"
31420,"Macon-Bibb County, GA ",13169,"Jones, GA"
31420,"Macon-Bibb County, GA ",13207,"Monroe, GA"
31420,"Macon-Bibb County, GA ",13289,"Twiggs, GA"
31460,"Madera, CA ",6039,"Madera, CA"
31540,"Madison, WI ",55021,"Columbia, WI"
31540,"Madison, WI ",55025,"Dane, WI"
31540,"Madison, WI ",55045,"Green, WI"
31540,"Madison, WI ",55049,"Iowa, WI"
31700,"Manchester-Nashua, NH ",33011,"Hillsborough, NH"
31740,"Manhattan, KS ",20149,"Pottawatomie, KS"
31740,"Manhattan, KS ",20161,"Riley, KS"
31860,"Mankato-North Mankato, MN ",27013,"Blue Earth, MN"
31860,"Mankato-North Mankato, MN ",27103,"Nicollet, MN"
31900,"Mansfield, OH ",39139,"Richland, OH"
32580,"McAllen-Edinburg-Mission, TX ",48215,"Hidalgo, TX"
32780,"Medford, OR ",41029,"Jackson, OR"
32820,"Memphis, TN-MS-AR ",5035,"Crittenden, AR"
32820,"Memphis, TN-MS-AR ",28009,"Benton, MS"
32820,"Memphis, TN-MS-AR ",28033,"DeSoto, MS"
32820,"Memphis, TN-MS-AR ",28093,"Marshall, MS"
32820,"Memphis, TN-MS-AR ",28137,"Tate, MS"
32820,"Memphis, TN-MS-AR ",28143,"Tunica, MS"
32820,"Memphis, TN-MS-AR ",47047,"Fayette, TN"
32820,"Memphis, TN-MS-AR ",47157,"Shelby, TN"
32820,"Memphis, TN-MS-AR ",47167,"Tipton, TN"
32900,"Merced, CA ",6047,"Merced, CA"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL ",12011,"Broward, FL"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL ",12086,"Miami-Dade, FL"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL ",12099,"Palm Beach, FL"
33140,"Michigan City-La Porte, IN ",18091,"LaPorte, IN"
33220,"Midland, MI ",26111,"Midland, MI"
33260,"Midland, TX ",48317,"Martin, TX"
33260,"Midland, TX ",48329,"Midland, TX"
33340,"Milwaukee-Waukesha-West Allis, WI ",55079,"Milwaukee, WI"
33340,"Milwaukee-Waukesha-West Allis, WI ",55089,"Ozaukee, WI"
33340,"Milwaukee-Waukesha-West Allis, WI ",55131,"Washington, WI"
33340,"Milwaukee-Waukesha-West Allis, WI ",55133,"Waukesha, WI"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27003,"Anoka, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27019,"Carver, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27025,"Chisago, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27037,"Dakota, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27053,"Hennepin, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27059,"Isanti, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27079,"Le Sueur, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27095,"Mille Lacs, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27123,"Ramsey, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27139,"Scott, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27141,"Sherburne, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27143,"Sibley, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27163,"Washington, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",27171,"Wright, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",55093,"Pierce, WI"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI ",55109,"St. Croix, WI"
33540,"Missoula, MT ",30063,"Missoula, MT"
33660,"Mobile, AL ",1097,"Mobile, AL"
33700,"Modesto, CA ",6099,"Stanislaus, CA"
33740,"Monroe, LA ",22073,"Ouachita, LA"
33740,"Monroe, LA ",22111,"Union, LA"
33780,"Monroe, MI ",26115,"Monroe, MI"
33860,"Montgomery, AL ",1001,"Autauga, AL"
33860,"Montgomery, AL ",1051,"Elmore, AL"
33860,"Montgomery, AL ",1085,"Lowndes, AL"
33860,"Montgomery, AL ",1101,"Montgomery, AL"
34060,"Morgantown, WV ",54061,"Monongalia, WV"
34060,"Morgantown, WV ",54077,"Preston, WV"
34100,"Morristown, TN ",47063,"Hamblen, TN"
34100,"Morristown, TN ",47089,"Jefferson, TN"
34580,"Mount Vernon-Anacortes, WA ",53057,"Skagit, WA"
34620,"Muncie, IN ",18035,"Delaware, IN"
34740,"Muskegon, MI ",26121,"Muskegon, MI"
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC ",37019,"Brunswick, NC"
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC ",45051,"Horry, SC"
34900,"Napa, CA ",6055,"Napa, CA"
34940,"Naples-Immokalee-Marco Island, FL ",12021,"Collier, FL"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47015,"Cannon, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47021,"Cheatham, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47037,"Davidson, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47043,"Dickson, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47081,"Hickman, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47111,"Macon, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47119,"Maury, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47147,"Robertson, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47149,"Rutherford, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47159,"Smith, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47165,"Sumner, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47169,"Trousdale, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47187,"Williamson, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",47189,"Wilson, TN"
35100,"New Bern, NC ",37049,"Craven, NC"
35100,"New Bern, NC ",37103,"Jones, NC"
35100,"New Bern, NC ",37137,"Pamlico, NC"
35300,"New Haven-Milford, CT ",9009,"New Haven, CT"
35380,"New Orleans-Metairie, LA ",22051,"Jefferson, LA"
35380,"New Orleans-Metairie, LA ",22071,"Orleans, LA"
35380,"New Orleans-Metairie, LA ",22075,"Plaquemines, LA"
35380,"New Orleans-Metairie, LA ",22087,"St. Bernard, LA"
35380,"New Orleans-Metairie, LA ",22089,"St. Charles, LA"
35380,"New Orleans-Metairie, LA ",22093,"St. James, LA"
35380,"New Orleans-Metairie, LA ",22095,"St. John the Baptist, LA"
35380,"New Orleans-Metairie, LA ",22103,"St. Tammany, LA"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",34003,"Bergen, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",34013,"Essex, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",34017,"Hudson, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",34019,"Hunterdon, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",34023,"Middlesex, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",34025,"Monmouth, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",34027,"Morris, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",34029,"Ocean, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",34031,"Passaic, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",34035,"Somerset, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",34037,"Sussex, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",34039,"Union, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",36005,"Bronx, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",36027,"Dutchess, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",36047,"Kings, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",36059,"Nassau, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",36061,"New York, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",36071,"Orange, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",36079,"Putnam, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",36081,"Queens, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",36085,"Richmond, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",36087,"Rockland, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",36103,"Suffolk, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",36119,"Westchester, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA ",42103,"Pike, PA"
35660,"Niles-Benton Harbor, MI ",26021,"Berrien, MI"
35840,"North Port-Sarasota-Bradenton, FL ",12081,"Manatee, FL"
35840,"North Port-Sarasota-Bradenton, FL ",12115,"Sarasota, FL"
35980,"Norwich-New London, CT ",9011,"New London, CT"
36100,"Ocala, FL ",12083,"Marion, FL"
36140,"Ocean City, NJ ",34009,"Cape May, NJ"
36220,"Odessa, TX ",48135,"Ector, TX"
36260,"Ogden-Clearfield, UT ",49003,"Box Elder, UT"
36260,"Ogden-Clearfield, UT ",49011,"Davis, UT"
36260,"Ogden-Clearfield, UT ",49029,"Morgan, UT"
36260,"Ogden-Clearfield, UT ",49057,"Weber, UT"
36420,"Oklahoma City, OK ",40017,"Canadian, OK"
36420,"Oklahoma City, OK ",40027,"Cleveland, OK"
36420,"Oklahoma City, OK ",40051,"Grady, OK"
36420,"Oklahoma City, OK ",40081,"Lincoln, OK"
36420,"Oklahoma City, OK ",40083,"Logan, OK"
36420,"Oklahoma City, OK ",40087,"McClain, OK"
36420,"Oklahoma City, OK ",40109,"Oklahoma, OK"
36500,"Olympia-Tumwater, WA ",53067,"Thurston, WA"
36540,"Omaha-Council Bluffs, NE-IA ",19085,"Harrison, IA"
36540,"Omaha-Council Bluffs, NE-IA ",19129,"Mills, IA"
36540,"Omaha-Council Bluffs, NE-IA ",19155,"Pottawattamie, IA"
36540,"Omaha-Council Bluffs, NE-IA ",31025,"Cass, NE"
36540,"Omaha-Council Bluffs, NE-IA ",31055,"Douglas, NE"
36540,"Omaha-Council Bluffs, NE-IA ",31153,"Sarpy, NE"
36540,"Omaha-Council Bluffs, NE-IA ",31155,"Saunders, NE"
36540,"Omaha-Council Bluffs, NE-IA ",31177,"Washington, NE"
36740,"Orlando-Kissimmee-Sanford, FL ",12069,"Lake, FL"
36740,"Orlando-Kissimmee-Sanford, FL ",12095,"Orange, FL"
36740,"Orlando-Kissimmee-Sanford, FL ",12097,"Osceola, FL"
36740,"Orlando-Kissimmee-Sanford, FL ",12117,"Seminole, FL"
36780,"Oshkosh-Neenah, WI ",55139,"Winnebago, WI"
36980,"Owensboro, KY ",21059,"Daviess, KY"
36980,"Owensboro, KY ",21091,"Hancock, KY"
36980,"Owensboro, KY ",21149,"McLean, KY"
37100,"Oxnard-Thousand Oaks-Ventura, CA ",6111,"Ventura, CA"
37340,"Palm Bay-Melbourne-Titusville, FL ",12009,"Brevard, FL"
37460,"Panama City, FL ",12005,"Bay, FL"
37460,"Panama City, FL ",12045,"Gulf, FL"
37620,"Parkersburg-Vienna, WV ",54105,"Wirt, WV"
37620,"Parkersburg-Vienna, WV ",54107,"Wood, WV"
37860,"Pensacola-Ferry Pass-Brent, FL ",12033,"Escambia, FL"
37860,"Pensacola-Ferry Pass-Brent, FL ",12113,"Santa Rosa, FL"
37900,"Peoria, IL ",17123,"Marshall, IL"
37900,"Peoria, IL ",17143,"Peoria, IL"
37900,"Peoria, IL ",17175,"Stark, IL"
37900,"Peoria, IL ",17179,"Tazewell, IL"
37900,"Peoria, IL ",17203,"Woodford, IL"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",10003,"New Castle, DE"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",24015,"Cecil, MD"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",34005,"Burlington, NJ"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",34007,"Camden, NJ"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",34015,"Gloucester, NJ"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",34033,"Salem, NJ"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",42017,"Bucks, PA"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",42029,"Chester, PA"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",42045,"Delaware, PA"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",42091,"Montgomery, PA"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",42101,"Philadelphia, PA"
38060,"Phoenix-Mesa-Scottsdale, AZ ",4013,"Maricopa, AZ"
38060,"Phoenix-Mesa-Scottsdale, AZ ",4021,"Pinal, AZ"
38220,"Pine Bluff, AR ",5025,"Cleveland, AR"
38220,"Pine Bluff, AR ",5069,"Jefferson, AR"
38220,"Pine Bluff, AR ",5079,"Lincoln, AR"
38300,"Pittsburgh, PA ",42003,"Allegheny, PA"
38300,"Pittsburgh, PA ",42005,"Armstrong, PA"
38300,"Pittsburgh, PA ",42007,"Beaver, PA"
38300,"Pittsburgh, PA ",42019,"Butler, PA"
38300,"Pittsburgh, PA ",42051,"Fayette, PA"
38300,"Pittsburgh, PA ",42125,"Washington, PA"
38300,"Pittsburgh, PA ",42129,"Westmoreland, PA"
38340,"Pittsfield, MA ",25003,"Berkshire, MA"
38540,"Pocatello, ID ",16005,"Bannock, ID"
38860,"Portland-South Portland, ME ",23005,"Cumberland, ME"
38860,"Portland-South Portland, ME ",23023,"Sagadahoc, ME"
38860,"Portland-South Portland, ME ",23031,"York, ME"
38900,"Portland-Vancouver-Hillsboro, OR-WA ",41005,"Clackamas, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA ",41009,"Columbia, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA ",41051,"Multnomah, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA ",41067,"Washington, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA ",41071,"Yamhill, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA ",53011,"Clark, WA"
